98 66 379 409 95 91 107 1314 83 452 205 333 66 505 226 1826,1,423
5 708 4256 21 93 2 3 101 9 19 1469 298 101 9 19 495 73 21 2151,1,424
15 239 1652 2807 62 710 1712 12 156 2 4 624 368 600 88 600 88 408 6,1,426
359 1 829 1354 252 2616 8 292 8 771 336 264 3431 1 112 243 2090,1,427
1 24 202 1 114 311 155 36 1 469 47 45 272 1375 1105 428 122 45 196 2548,1,428
212 14 128 872 104 82 6 407 2540 18 910 23 107 1723 82 1509 95,1,429
100 15 7 159 810 278 855 969 936 332,1,430
233 62 1123 43 2290 178 19 41 1123 43 178 441 178 1123,1,432
93 156 2 4 781 123 2011 1423 50 60 189 10 968 1991 961 123 392 9 58 2,1,433
12 5 567 859 88 623 72 5 1 247 294 77 35 11 84 29 1 381,1,434
62 583 113 409 2 4 1366 333 103 2214 541 1192 10 113 34 4534 2206 3 1051,1,435
2752 1277 25 315 221 7 111 952 549 243 25 18 251 567 315 327 1728 3829 3147,1,438
261 210 1297 146 528 5 29 357 62 299 2071 37 37 280 1 169 169 280 1 174,1,439
333 1018 5 70 11 740 1686 322 781 500 35 632 1934 123 37 310 401 497,1,441
1165 1 108 729 44 548 244 257 36 108 729 866 1165 15 1422 463 355 269 1 459,1,443
577 88 310 1266 2812 59 50 1271 235 43 143 415 4084 171 541 82 108 77,1,444
3634 657 3247 372 449 270 4428 246 3634 985 671 507 367 25 1408 326 93 25 985,1,447
896 1498 878 347 213 157 680 2822 721 2525 65 3 17 720 2360 276 38 17 17,1,448
18 180 229 147 1534 748 123 182 2455 275 424 2689 1364 158 55,1,449
498 1895 622 25 43 54 151 134 1253 901 483 54 1158 1384 76 133 1102 54,1,450
210 80 23 31 3201 1281 96 65 2882 80 23 31 2144 467 80 31 3201 1281 718,1,451
1491 62 1 6 10 1 41 41 9 257 78 37 31 3974 3 26 230 25 260 200,1,452
133 793 123 1 111 196 1106 61 22 1224 499 12 106 17 123 1 1048 76 499,1,454
359 11 770 1106 194 387 87 2278 236 305 111 160 196 212 120 631 293 606,1,455
598 522 946 333 60 96 3241 1 62 9 3241 1051 1051 1051 1051 206 194 43 1 792,1,456
386 1757 621 2762 1332 936 1315 3946 2 159 51 55 1130 425 370 805 1618 256 439,1,457
62 1039 994 40 1039 3881 110 388 431 40 12 110 457 107 3852 110 110 3881 254 328,1,459
1639 935 1043 8 139 3897 223 4483 7 1496 1835 96 66 11 898 316 290 1903 1835,1,460
2 4 265 3047 346 413 763 1398 938 1236 4 3047 1398 620 895 620 65 193 1037,1,461
21 1162 354 60 3934 591 2151 4349 3559 1006 50 591 1968 994 1976 521 436 167 2964,1,462
1 2540 24 18 800 20 566 345 897 87 159 357 87 14 15 165 51 159 87 1215,1,463
628 549 3796 669 25 243 952 1146 70 54 439 5 275 203 1018,1,464
425 95 66 493 315 477 115 242 240 68 40 203 75 124 10 66 574 149 242 240,1,465
133 793 2138 761 485 77 129 1544 191 29 526 166 146 2 110 14 72 1178,1,466
1369 42 248 549 91 55 386 202 1608 5 92 120 256 202 1608 728 5,1,467
28 149 25 5 2 8 1328 29 99 5 381 70 146 21 225 21 163 35 782 20,1,468
1 15 17 537 478 29 58 3 174 49 36 537 1255 478 705 222 17 537 478 502,1,469
561 62 112 557 946 2 8 93 819 2 4 2 4461 70 477 4066 4542 234 16 258,1,471
72 890 68 17 100 142 359 890 62 3560 162 453 96 799 685 914 3005,1,472
21 5 986 533 2 4 271 1 211 1475 111 1 271 4212 271 116 12 2 4 2,1,473
51 2166 55 274 2024 3047 598 346 4367 151 114 645 882 330 54 261,1,474
57 21 817 1 310 17 1167 3076 1943 1 310 17 29,1,476
1663 51 414 64 1698 62 112 796 8 1303 62 112 9 245 1 229 143 108 729,1,479
25 229 7 1187 9 661 693 365 47 214 948 25 229 7 9 357 1313 47 639,1,481
500 57 188 208 4 2059 93 2 4 809 2343 1088 315 367 202 657 202 1021 4537,1,482
771 16 50 1040 448 93 208 4 267 2 4 4 93 7 102 57 1927 473,1,483
4021 2264 417 2132 2041 1 795 125 83 716 14 21 11 451 6 1 1136 614 200 1080,1,484
142 359 368 2937 125 4509 82 2452 579 14 226 2094 4428 600 407 188 667 29 149 48,1,485
673 10 9 294 47 2154 111 1187 9 22 561 1 47 18 639 106 1218 1 54 1067,1,486
2 4 75 722 2084 1279 722 87 491 481 142 95 2609 87 722 4 1213 2219 467 647,1,487
387 76 2 4 1 252 386 1 202 2067 202 207 1 694 3070 996 93 70,1,489
212 93 68 310 191 1529 1114 463 644 1 2 4 23 105 182 1980 581 3 282 1,1,490
1684 564 33 252 5 1814 598 234 88 6 210 252 252 5 175 2629 702 88 71 730,1,491
386 83 1 643 1 614 24 202 92 202 6 202 60 24 3732 569 24 13,1,492
82 552 18 3221 2 4 152 316 552 172 2 4 51 2 4 904 1074 141 7 76,1,493
3 227 45 3887 227 45 3887 227 45 3887 681 3 984 190 80 3887 11,1,494
22 20 840 7 1593 263 14 15 190 106 20 1928 99 86 310 75 30 2 4 338,1,496
974 217 1817 97 159 320 475 595 217 47 187 97 1771 92 6 65 335 123 217 20,1,498
614 24 5 209 99 96 1928 6 65 1091 103 11 21 24 200 155 3739 1618 200 155,1,499
543 208 1279 2 4 872 716 18 1984 1140 256 2004 946 872 29 52 2200,1,500
1544 191 864 1 20 643 350 473 918 31 14 198 759 1657 139 20 6 65 41 3849,1,501
366 1 614 200 486 292 200 5 1 173,1,502
1669 856 1 25 2 4 624 2346 365 507 328 360 275 911 55 1496 258 805 18,1,504
1698 4109 6 123 681 29 210 5 988 488 48 123 681 39 1698 59 210 216,1,505
594 203 66 85 637 7 426 55 1994 55 825 770 12 55 2956,1,506
1277 2 4 448 3047 2531 78 346 448 2094 739 438 57 952 2247 202 657 188 208,1,507
338 5 200 3809 1223 1167 25 80 272 379 283 760 651 33 14 2278 198 12 527 65,1,508
50 66 1239 251 359 100 128 187 8 3 633 80 80 714 760 13 812 14 14 8,1,509
248 3079 569 200 1 81 5 81 5 2 4 624 55 133 180 569 24 68 40 1452,1,510
858 104 98 505 44 266 562 163 881 1013 37 2 4 610 562 75 1579 109 29,1,511
12 2 4 624 430 1540 242 240 16 149 75 410 116 115 29 99 234 855 1090 115,1,512
197 76 532 3746 386 12 25 232 14 15 35 95 629 14 3183 351 2404 5 1411 1377,1,513
771 2560 1530 1530 1530 359 2191 774 27 2560 1350 1511 1322 3392 240 12 1920 23 827,1,514
1540 1140 636 2 4 999 631 79 3217 728 297 78 745 641 70 99 636 8 284 3748,1,515
2 4 1022 6 1168 173 770 1158 746 3147 1406 145 2 4 976 2087 2532,1,516
748 2090 597 83 313 273 3329 333 156 283 1977 162 283 156 138 867 652 193 925 1625,1,517
3018 76 95 1252 91 1439 3233 1126 128 265 193 2690 2650 3040 348 38 351 2819,1,518
29 10 113 12 1713 142 90 542 344 458 29 15 3 10 113 3,1,519
366 25 225 726 15 2198 30 277 24 16 675 25,1,522
2 110 644 24 1 89 9 20 37 3 3264 76,1,523
6 1327 1909 55 293 851 68 540 748 84 165 7 32 152 493 148 133 251 495 5,1,524
76 175 325 131 325 175 6 953 397 92 233 62 21 1139 2701 716,1,525
252 5 144 51 96 44 339 310 25 3171 25 5 385 553 85 478 646 5 2036,1,526
261 273 265 430 4022 2139 901 199 2634 54 6 85 422 2052 275 44 339,1,527
388 976 1082 415 81 6 692 5 21 192 614 24 976 1082 1689 679 51 243,1,529
8 425 2659 581 425 109 264 584 500 675 675 2541 120 541 500 445 2,1,530
1444 424 3788 5 1939 402 761 442 547 3807 5 584 44 2 4 275 424 278 98,1,532
1669 33 10 8 62 231 233 21 740 146 740 2596 146 2596 3299 1 44 1606 403,1,533
113 1607 157 489 47 293 239 47 321 422 33 533 24 47 321 856 489 321 18 47,1,534
1638 243 3473 167 25 159 3468 647 159 310 123 681 1779 147 91 408 151 568,1,535
1075 2 4 40 35 354 983 15 80 255 2686 557 434 1303 43 1060 228 356 465 434,1,536
261 173 345 1279 881 51 77 129 77 129 581 1279 229 520 12 3538 796 8 77 129,1,537
338 81 5 105 76 1127 1350 61 22 165 2339 690 14 7 690 61 22 1941 89,1,538
15 511 539 243 141 1498 182 710 104 4 93 598 682 231 401 255 14 15 1467 267,1,539
51 91 264 2 4 375 1 268 128 212 23 161 1342 370 161 44 2610 2 315,1,540
144 495 11 3637 4 3449 4 1277 2 4 130 93 208 144 58 50 1021 589 202,1,542
455 571 739 170 564 210 341 2914 849 459 3135 494 307 46 1308 179 1424 455,1,543
48 8 3 28 53 1589 1804 108 108,1,544
93 159 127 90 60 3 19 674 19 4452 73 276 38 73 268 291,1,545
689 2794 662 510 11 25 5 12 1 7 69 25 66 130 88 567 626,1,547
561 167 112 25 994 2357 1944 1513 2632 2632 1228 1388 167 232 1711 242 1690,1,551
1552 25 1334 77 129 54 1083 382 3514 96 50 403 805 11 171 14 15 486,1,554
651 252 50 6 1168 223 252 80 23 2501 83 18 165 283 160 177 308,1,555
5 256 283 1004 468 209 25 264 14 15 58 1503 590 2724 590 565 2724 728,1,556
18 267 202 5 264 4 911 4 519 883 14 33 1319,1,557
133 793 7 41 661 1 61 22 449 338 17 20 123 1 1448 33 378 117 1478,1,558
93 1198 710 1198 1166 111 1 111 77 129 1114 1 4037 145 972 2 112 40,1,559
1277 208 4 2056 1445 2683 1040 4 1599 99 2 1277 4 2270 1599 483 955 689 14 15,1,560
14 15 576 2 4 2499 188 985 202 657 11 130 2 4 1273 126 657 16,1,561
4071 684 294 632 1848 309 68 108 2 68 1078 484 2550 7 16 68 447,1,562
13 30 20 26 30 3167 897 1297 49 3 81 184 3 184 3 13 184 3 184 3,1,564
221 858 2 4 795 386 3808 2036 5 2288 177 74 3626 1980 407 123 3580,1,566
1263 2407 96 1217 769 2348 766 1219 124 262 2407 2407 58 1792 262 102 2407 1548 506,1,567
33 1575 2 4 328 59 24 56 110 800 191 925 328 24 534 4476 56 14 800 24,1,568
3217 1757 621 338 192 1 3449 12 3 380 89 9 14 15 296 902 402 182 1111,1,569
72 7 8 193 482 120 1042 1934 62 269 900 269 100 442,1,570
99 420 2474 6 1231 2 4 7 867 1443 107 660 232 501 3650 90 85 157 946,1,572
2560 248 805 83 1686 285 610 56 189 234 2 315 1140 881 1719 54 346 3402 120 478,1,573
109 1498 878 1077 561 98 522 736 1343 11 181 2965 226 578 1343 182 387 420 604,1,574
72 104 294 22 3463 1 974 38 321 818 120 90 149 33 359 1239 1698 149 3392 405,1,576
44 25 2 4 3461 805 333 254 96 534 353 689 455 239 3351 1462 774 249 248,1,577
99 58 61 22 288 1 58 437 9 61 22 223 267 437 1 11 5 105 225 1,1,578
225 2 386 796 104 82 593 157 14 385 14 365 43 337 17 136,1,579
223 359 193 2 4 1407 1840 77 979 310 1178 57 760 423 760 630 8,1,581
25 7 484 310 1006 463 1921 328 59 24 532 155 8 162 911 25 138 1304 2830 659,1,582
12 937 5 1448 1192 72 5 172 6 515 768 712 3879 5 1445 560 5 72 171 29,1,584
306 326 36 145 110 145 521 183 261 886 521 812 591 12 36 145 521 812 591 12,1,585
66 347 546 878 628 1372 2707 212 93 8 14 770 9 878 10 9 1285 8,1,587
436 2966 39 2603 529 1773 14 29 7 132 701 842 14 7 925 132 16 6,1,590
223 359 60 1944 420 6 249 595 263 178 45 298 272 522 60 77 69 6 249,1,591
51 648 32 112 648 561 112 43 688 3669 427 1992 607 12 269 21 378 604 1992 1945,1,593
1147 1361 104 5 49 23 12 104 2 549 360 44 1953 43 434 19,1,594
670 238 1 16 21 102 438 1171 82 21,1,596
2530 1867 354 1939 187 1867 5 11 1939 1229 479 689 748 305 4229 544 153 123 11,1,597
2065 3241 221 305 236 236 6 166 677 8 77 271 487 77 129 15 3 236,1,598
40 21 702 8 2264 6 1779 540 40 8 76 1353 534 2664 363 177 307,1,599
842 643 74 2331 1539 1697 62 954 112 1539 168 266 1705 10 516 125 1616 1036,1,600
1945 5 181 23 103 467 13 983 390 47 251 90 47 390 18 1209 2 4 1897,1,601
62 8 174 3137 24 14 924 615 230 3895 4138 351 3 31 3 351 184 3 3 351,1,602
62 1 10 1 81 17 1375 1554 1203 1664 1204 13 61 22 17 97 1664 91 97 140,1,603
167 1 29 101 1 24 1791 29 87 19 11 47 67 1791 1918 33 509 39 3898,1,605
1 15 62 10 1 1257 17 41 13 41 13 41 13 41 13 140,1,606
231 191 1 310 34 2492 1184 504 2492 1184 1035 288 132 4030 516 1679 651 133,1,607
1948 14 3425 2 4 243 104 996 1498 14 14 714 1739 326 2257 1391 452 587 418,1,608
1491 2 4 1 57 47 126 30 57 69 147 23 266 37 70 127 37 126,1,609
1491 43 1 944 313 614 147 200 1 434 182 85 325 1019 43 1 11 157 11,1,616
261 1003 339 227 366 25 5 96 18 339 159 297 273 1344 149 7 183 708,1,619
564 33 1131 80 1512 1 381 15 10 1 17 41 217 13 1310 272 13 1547 272,1,620
160 2059 1193 1318 92 68 40 202 92 1 223 1469 202 144 868 451 228 29 1469,1,621
771 12 8 90 21 5 89 60 226 11 166 2021 152 73 1 93 2 4,1,622
7 287 182 543 153 23 182 14 585 2 4 365 287 1894 129 68 175,1,623
2108 5 1337 18 99 74 88 108 1391 1854 48 684 1850 1741 2 1192 76 238 137 2,1,624
3362 210 31 3867 3541 11 301 1579 3254 929 4166 285 56 1698 1376 3362 285 226 1002 160,1,625
11 96 315 2860 354 66 1698 1601 1780 6 6 1815 2667 2233 199 23 2168 3477 6 390,1,626
1048 76 516 11 1467 178 1387 12 2 3199 293 1674 173 91 359 58 471,1,628
580 235 1061 8 3 72 264 66 807 364 858 584 669 456 83 584 669 79 262,1,629
275 1686 584 669 204 1302 1060 1340 584 4 954 82 283 132 141 2309 2058,1,630
529 123 50 549 669 7 61 194 1686 170 370 3714 123 50 549 72 2576,1,632
267 496 103 5 115 1 381 6 295 854 504 136 137 186 18 267 103 5,1,633
386 188 808 1172 29 99 3146 33 100 15 3 6 6 1304 17 26,1,634
43 221 581 495 1469 5 2 4 141 2089 4256 60 464 2011 9 2034 1109 51 495 150,1,635
33 8 964 850 2 4 2953 414 284 4237 964 645 410 29 58 131 2417 1060,1,636
927 549 2004 58 70 564 133 44 83 243 2084 728 124 1287 768 264 4 7 1135 123,1,637
172 77 129 25 12 62 458 161 129 205 551 2338 10 129 1484 41 168,1,638
170 149 8 52 261 290 19 125 3 19 19 15 19 15 26 1581 33 1697 933,1,639
100 371 1595 2588 113 172 152 1264 1163 534 1826 768 1017 2603 1878 264,1,640
11 863 2 4 822 359 57 234 863 367 1577 1740 35 144 367 952 657 507 380,1,642
1288 164 23 57 69 70 363 815 271 58 131 164 49 8 101 54 190 1212 343 39,1,643
7 427 320 172 320 7 320 262 25 4 574 666 376 1583 262 102 376 455 35,1,644
57 5 315 1534 374 789 315 2 4 66 789 4 258 497 374 797 2 4 597 12,1,645
12 25 771 1540 137 649 787 3586 18 872 25 714 558 137 1353 182 224 1029 46,1,647
1934 1578 1039 557 1097 93 159 99 98 282 1354 1039 1130 938 2375 349 897 391 14,1,648
386 7 1788 332 2 4 1016 708 243 345 421 7 208 1016 7 669 4208 4 120,1,649
316 7 278 81 460 77 341 723 60 1505 35 723 9 734 2163 10 50 9,1,650
541 77 341 278 631 727 723 9 136 136 67 15 551 10 690 9 19 723,1,651
133 8 216 2463 55 80 745 65 55 5 2,1,652
8 226 70 11 1 165 800 35 674 20 65,1,653
192 25 82 202 1540 1858 16 1189 501 82 2861 11 111 42 1238 29 1858 1019,1,654
1070 88 549 90 1916 5 83 199 716 3398 373 2 4 49 1478 223 922 305 2790 303,1,655
2 4 2498 634 430 368 2937 265 115 856 469 162 453 156 138 618 659 421 699,1,656
584 5 2333 242 332 636 216 1440 18 198 520 242 997 33 940 11 188 5 6,1,657
18 1522 5 402 105 4 58 793 5 567 105 81 500 57 2396 58 115 55 255 4,1,658
1097 888 1349 11 5 242 115 632 242 278 1982 242 5 350 242 1586 2947 242 182 5,1,659
2 4 5 1357 332 708 700 93 8 324 3554 101 5 3554 16 4484 396 1797 3554,1,660
708 10 1 12 17 103 19 1 172 1024 1330 103 19 34 84 1337 1340 708 1321 12,1,661
2 4 130 93 1017 541 1182 1340 434 1182 1340 1182 1095 130 615 1060 16 208,1,662
33 1110 1846 1461 9 96 338 9 192 1 14 15 35 419 3476 33 1110,1,663
2960 103 50 16 739 12 2 4 28 280 36 18 210 281 23 23 707 999 18,1,664
57 1192 55 28 3009 1050 91 2517 600 680 267 264 6 264 4294 320 4294 320,1,665
235 137 104 90 199 3194 773 133 3194,1,666
309 81 500 584 18 950 914 6 21 264 2429 4479 403 14 128 639 159 334 37 282,1,667
235 121 65 1 45 9 263 14 15 168 71 4215 761 1069,1,668
5 2787 2901 421 377 21 327 359 377 1 7 240 52 10 1 377 59 41,1,669
1515 1343 3824 5 350 65 231 401 3687 1 1515 26 797 252 325 14 821 105,1,671
1 1617 822 525 1117 80 379 11 196 310 655 45 23 903 2581 330 1734 192 296 6,1,672
333 50 716 1108 7 66 54 4111 1023 629 757 1142 1778 85 2078 7 111 5,1,673
1169 2 4 115 1 241 139 9 241,1,674
805 2004 3168 1526 290 1685 313 2390 165 51 77 341 1476 174 6 1786 3907 2 4 18,1,678
50 4521 904 93 619 192 82 202 2 42 91 2015 248 3582 1513 258 619 3582 44,1,679
18 503 5 96 82 665 79 725 647 18 260 810 1000 161 647 82 841 12 386,1,680
1 381 10 1 34 26 405 1727 41 13 1118 41 13 1644 13 75 2246 1375 13,1,681
630 944 2826 460 54 1232 11 135 1342 91 2603 158 1091 1 1952 614 980 200,1,683
386 11 1902 670 118 202 1480 202 3174 2777 883 209 92 3139 1 25 2056 202,1,684
689 549 660 7 248 360 262 179 399 2 315 120 1937 330 115 137 2 4 399,1,685
16 126 647 313 1029 42 2770 2460 35 62 319 112 40 1039 410 1820 2770 25,1,686
206 22 60 1395 1996 1394 206 22 9,1,687
1224 1780 6 39 664 735 1654 492 1436 2787 1179 170 1963 37 71 2 4 1090,1,688
72 3363 5 2877 2648 1884 236 95 289,1,690
99 1185 229 4219 265 2 2432 613 357,1,691
18 7 816 848 3663 287 1963 71 2 4 1200 127 67 433 632 2 4 67 816,1,694
392 794 20 1 1629 41 15 58 188 133 623 23 1597 525 794 20 28 13,1,695
50 478 62 710 98 21 2907 3735 2829 113 25 5 91 18 30 113 11 478 536,1,697
1224 57 69 21 70 2172 174 1088 6 29 1293 422 33 225 24 1 15 48 1288,1,698
12 2876 23 145 795 12 398 226 18 331 287 581 416 1 10 1 10 300 86,1,699
1718 2938 32 419 170 641 1006 44 264 600 944,1,700
104 890 8 259 113 226 62 157 113 1023 1309 321 885 524 321,1,701
28 16 11 5 1 23 107 217 47 3039 106 117 4262 689 39 1354 1153 3986 11,1,702
2 4 189 532 668 610 56 189 236 75 228 56 189 881 1773,1,703
231 191 62 71 455 1455 168 2083 121 17 41 3 17 17 1356 56 1356 16 17,1,704
12 2 1407 521 1341 67 382 15 349 10 501 704 82 202 445 883 382 587 1196,1,705
98 330 18 170 100 15 62 1287 2 4 10 1 20 41 20 45 37 266,1,706
14 499 58 604 88 1155 5 717 150 206 194 97 318 136 95 54 1991 11 646 2951,1,707
226 4197 24 82 3878 725 140 133 140 725 881 67 36 140 120 51 118 90,1,708
76 2 4 9 54 45 365 1397 9 223 1102 54 460 5 88 304 6 2196 192,1,709
4495 1053 76 1818 729 1399 623 617 85 739 2033 1372 2 3755 2821 14 1080 2560 855,1,710
1127 76 3976 63 1065 529,1,711
231 1170 476 573 82 252 181 2232 199 74 229 410 1192 710 655 2232 252 323,1,712
623 419 957 1226 47 26 336 917 179 89 9 513 307 538 935 138 522 7 365 230,1,713
29 35 54 774 583 454 179 583 20 93 8 1 172 149 62 47 17 41 61,1,714
29 262 104 5 2626 105 666 12 1842 143 1043 380 602 3177 5 814 369 2615,1,716
326 420 1 342 351 375 1 7 11 351 351 20 20 20 3 20 20 20 2360 3,1,718
59 346 60 243 669 189 51 771 497 3283 97 189 771 532 374 2 275 424,1,719
961 2 4 1681 2199 118 2194 180 5 12 180 2405 464 294 2273 1818 2405 42 44 285,1,720
261 382 480 21 454 1 726 812 2 4 54 2 4 165 2610 353 166 1130 796 77,1,722
561 92 25 5 21 614 200 614 648 21 331 118 1046 419 445 592 788 1681 202,1,723
2560 2361 2 2608 6 21 153 333 716 6 77 281 118 1745 123 281 490 433 1444 118,1,724
5 381 2 4 249 740 535 69 157 26 172 11 1074 1 469 69 1151 21,1,726
338 77 129 2 4 838 1390 21 607 1 607 20 1390 129 204 607 1 3826 19 2909,1,727
5 403 170 1533 50 4 448 1253 251 314 292 448 95 1146 244 1540,1,728
386 2530 594 2854 104 229 767 58 1289 23 3258 891 1040 104 4 100 942 1085 14,1,729
2 4 266 70 1022 956 51 1533 8 445 681 266 23 125 105 1533 8 445 681 190,1,730
19 21 338 50 5 248 4147 1219,1,733
58 131 626 1157 303 508 286 28 652 2337 5 18 40 42 1815 1408 1112 2797 500,1,735
822 1272 2 2 4 1772 1567 213 3095 1346 471 2 4 1826 933 243 699 14 15 359,1,737
509 160 2051 5 48 210 1139 29 262 3212 149 431 1068 1195 14 10 21 643,1,738
1334 543 3168 6 711 2042 1436 2936 6 711 660 41 31 733 6 77 650 133,1,739
57 21 825 213 814 825 6 240 2246 255 138 162,1,740
316 2611 366 6 91 472 66 863 182 2057 2288 6 172 2607 1614 366 6 1191 15,1,741
338 5 313 21 123 1 1248 3565 1325 24 1 1248 111 363 20 61 206 22 20 26,1,742
223 922 775 55 96 5 587 895 1620 585 55 827 2135 3416 458 149 405 815 1037,1,743
598 522 1887 662 93 2644 283 4295 261 1527 313 167 21 961 246 4295 457 35,1,745
1230 2 4 202 657 367 3500 202 1253 1384 202 3387 3676 4130 646 1521 83,1,746
338 21 278 3591 266 62 110 10 1 674 1 172 103 34 26 10 34 103 18 811,1,747
5 771 336 4046 50 274 4 93 4 2 4 188 451 264 5 709 202 1236,1,748
2319 4 88 621 254 5 1209 667 2398 6 164 621 788 1042 330 23 677,1,749
1491 1 206 22 140 15 10 1 215 527 61 22 527 206 22 542 215,1,750
18 285 1041 569 820 248 256 387 139 67 1 287 3426 36 569 4 5 640,1,751
35 71 580 12 1072 80 1003 14 15 4257 63 3 172,1,753
8 3 329 577 4075 445 8 3 94 476 4075 577 365 119 445 8 3 94,1,755
18 67 2133 20 1 645 898 330 190 1607 644 463 20 149 59 2133 606 644 463,1,756
587 181 4428 1397 368 2044 2087 142 95 363 2232 2000 275 148 113 130 2 4 972,1,757
927 632 94 664 938 883 2781 1440 1078 422 301 4339 365 200 1891 2381 48 1 536,1,758
175 33 180 111 1 192 202 5 648 42 56 226 1191 1639 12 163 319 360 2480 1,1,759
191 1 15 10 1 2360 17 41 217 13 61 22 89 45 13 45 13 52,1,760
805 1478 305 3327 2 4 3381 2 4 50 5 4 261 2760 481 586 11 612 265,1,761
1346 1372 2 1391 1102 1030 2 5 1776 18,1,763
2 4 1204 77 36 228 293 432 11 1004 53 13 1425 7 413 52 10 1 696,1,764
952 25 4 202 657 1952 548 21 476 202 6 107 66 92 354 330 887 246 78 58,1,765
100 158 1229 479 237 1474 81 21 6 93 69 70 90 69 506 170 70 1965 164,1,766
18 146 47 1 1 566 26 3 3725 17 291 383 26 3725 21 57 47 135,1,767
51 62 71 3 3464 126 3827 3827 1020 3464 132 3464 1020 32 62 166 3464 3827,1,769
658 57 200 1 10 1 750 17 41 37 750 31 37 750 31 3 750 8 1419 201,1,771
1486 1977 987 2115 2 4 5 1354 212 72 269 134 1916 53 269 907 1505 43,1,772
449 39 90 98 4497 25 186 977 7 854 504 2646 224 6 2208 3333 44 668 3,1,773
333 152 2281 1181 937 5 567 3920 2899 4221 2748 500 244 2877 1181 21 1904 202,1,776
172 5 103 624 430 120 21 1921 6 1006 169 27 14 15 99 201 1974,1,778
89 719 9 74 167 117 2919 98 13 370 47 1044 812 167 54 2919 47 460,1,779
5 310 172 5 2755 2 4 624 430 392 11 1 497 55 5 2 4 137 4,1,780
1032 310 6 567 610 3809 713 1032 57 4499 16 445 202 361 114 1486 1264 2093,1,781
12 2 4 488 29 67 20 192 1 120 312 101 1 674 67 13 1,1,782
103 59 321 18 97 164 284 58 131 694 60 364 44 340 267 1876 222 225 10 113,1,784
139 821 206 194 5 71 187 88,1,785
223 10 62 1 25 1769 829 10 1 630 41 13 1203 45 80 45,1,786
10 206 22 140 1 2921 488 35 140 643 317 140 310 136 674,1,787
2278 548 44 210 1 1687 42 167 497 98 2232 3283 167 1005 66 11 42 1238 75,1,788
2 4 12 1184 245 154 26 154 461 174 6 16 1184 1650 200 245 32 31 1184 29,1,790
1562 3049 25 233 2299 1968 3304 25 1562 67 689 672 7 167 359 1562 232 181,1,791
59 1219 2 4 4 7 55 118 1467 66 152 2782 1219 72 10 55 2 4 33,1,793
186 1 614 24 880 56 4341 3 17 1184 26 520 1157 213 56,1,794
561 56 287 1 238 20 558 11 238 30 30 663 463 442 6 105 1 374 111,1,795
163 319 339 1516 25 5 96 27 15 99 33 227 5 12 746 648 163,1,796
33 1957 161 394 238 1 43 456,1,797
3945 1 32 2801 3119 2801 145 69 1570 212 1232 32 3945 2398 1009 3803 2801 1784 844,1,798
1065 99 373 2 4 122 70 1031 741 28 733 72 1409 767 90 433 347,1,799
1 1 740 639 17 41 61 22 19 185 4144 160 740 144 10 1 310,1,800
502 600 88 716 275 74 1581 523 54 346 1 528 206 194 743 21 14 18 38,1,801
88 11 1 1618 614 1085 1171 614 1179 52 1858 903 11 2064 72 1115 191 52 18 151,1,802
3 19 19 1680 1033 3 1222 1033 1222 17 1222 17 1222 80 26 1222 2133 879 328,1,803
748 702 149 2996 15 1691 404 1846 3804 288 5 10 300 86 174 45 59,1,804
3392 240 5 1567 210 494 235 147 144 626 469 1920 43 76 116 76 11 234,1,805
561 264 82 4 2 471 581 1035 598 1927 35 54 161 1976 2 4 3688 54 152,1,806
18 881 1131 24 2 4 5 55 1035 10 50 5 180 5 55 50 5 51 70 5,1,807
98 1115 2063 347 18 1858 359 1858 139 573 782 21 15 55 1 2175 120 3157 139,1,808
436 1439 1323 1971 72 354 1234 1630 273 69 740 246 120 3283 542 1308 1115 944 1936,1,809
338 21 160 524 7 972 1761 7 321 2657 338 50 1 11 228 14 960 7 321 5,1,811
293 1405 327 4034 321 326 1 397 399 480 1 2 4,1,812
395 1686 10 147 615 427 1055 273 653 2255 172 43 153 391 29 312 239 1340 427 399,1,813
3305 1408 104 745 764 86 44 526 179 13 31 8 166 353 701 66,1,814
366 1 1920 200 29 90 176 24 965 19 115 122 9 19 44 8 3 1920,1,815
18 87 341 1610 5 439 1541 2001 1541 11 4 120 5 2440 33,1,817
1741 12 2 4 781 33 1041 77 341 44 308 216 677,1,819
505 51 91 16 103 252 755 223 4139 405 1064 755 2798 11 5 1530 100 158 680,1,820
62 76 746 639 1106 22 3878 748 1412 746 639 327 131 1836 560 39 534 529,1,821
62 1 9 2191 10 1 945 61 22 10 1 945 61 22 263,1,822
7 19 17 217 20 21 12 149 555 3824 6 183 587 290 617 17,1,823
832 2010 600 88 5 16 2010 5 1662 1608 881 1046 325 1712 65 1406 88 39 3433,1,824
76 159 313 2898 37 3 282 127 51 32 112 557 51 78 32 159 51 724 392,1,827
88 333 478 2308 11 98 1068 1581 19 305 133 1155 5 108 265 11 98 84 290,1,829
309 25 5 2586 628 11 379 721 3832 44 68 196 65 14 571 405 69 44,1,830
104 243 27 2666 691 996 3392 774 57 622 3020 63 353 2 4 104 76 14 7,1,832
702 77 129 445 5 19 1743 279 1 5 60 732 108 77 129 1314 243 5 82 490,1,833
1065 148 85 2 2287 2 679 51 5 473 23 297 14 483,1,834
367 2104 3332 3532 82 258 600 626 25 82 628 1055 82 628 105 448,1,835
